id,name,value,timestamp
1496,Temperature,31.0,2023-03-09 13:40:08.768007
1497,Humidity,30.0,2023-03-09 13:40:08.778986
1498,Voltage,0.038709678,2023-03-09 13:40:08.789050
1499,Current,0.0,2023-03-09 13:40:08.792068
1500,Object Temperature,29.9699955,2023-03-09 13:40:08.804468
1501,Temperature,31.0,2023-03-09 13:40:10.241879
1502,Humidity,30.0,2023-03-09 13:40:10.252936
1503,Voltage,0.029032258,2023-03-09 13:40:10.263318
1504,Current,0.0,2023-03-09 13:40:10.266858
1505,Object Temperature,29.9699955,2023-03-09 13:40:10.280123
1506,Temperature,31.0,2023-03-09 13:40:11.730861
1507,Humidity,30.0,2023-03-09 13:40:11.741844
1508,Voltage,0.038709678,2023-03-09 13:40:11.751031
1509,Current,0.0,2023-03-09 13:40:11.757556
1510,Object Temperature,29.89000893,2023-03-09 13:40:11.762596
1511,Temperature,31.0,2023-03-09 13:40:13.112429
1512,Humidity,30.0,2023-03-09 13:40:13.123067
1513,Voltage,0.032258064,2023-03-09 13:40:13.128769
1514,Current,0.0,2023-03-09 13:40:13.133732
1515,Object Temperature,29.90999794,2023-03-09 13:40:13.137137
1516,Temperature,31.0,2023-03-09 13:40:14.573629
1517,Humidity,30.0,2023-03-09 13:40:14.587060
1518,Voltage,0.038709678,2023-03-09 13:40:14.595200
1519,Current,0.0,2023-03-09 13:40:14.603319
1520,Object Temperature,29.9699955,2023-03-09 13:40:14.612476
1521,Temperature,31.0,2023-03-09 13:40:15.968094
1522,Humidity,30.0,2023-03-09 13:40:15.972857
1523,Voltage,0.029032258,2023-03-09 13:40:15.979696
1524,Current,0.0,2023-03-09 13:40:15.983706
1525,Object Temperature,30.02999306,2023-03-09 13:40:15.989977
1526,Temperature,31.0,2023-03-09 13:40:17.416111
1527,Humidity,30.0,2023-03-09 13:40:17.424171
1528,Voltage,0.038709678,2023-03-09 13:40:17.431459
1529,Current,0.0,2023-03-09 13:40:17.436074
1530,Object Temperature,29.9699955,2023-03-09 13:40:17.439796
1531,Temperature,31.0,2023-03-09 13:40:18.984659
1532,Humidity,30.0,2023-03-09 13:40:18.994727
1533,Voltage,0.032258064,2023-03-09 13:40:19.002235
1534,Current,0.0,2023-03-09 13:40:19.010094
1535,Object Temperature,29.9699955,2023-03-09 13:40:19.017015
1536,Temperature,31.0,2023-03-09 13:40:20.279145
1537,Humidity,30.0,2023-03-09 13:40:20.286804
1538,Voltage,0.038709678,2023-03-09 13:40:20.291672
1539,Current,0.0,2023-03-09 13:40:20.295972
1540,Object Temperature,29.9699955,2023-03-09 13:40:20.301049
1541,Temperature,31.0,2023-03-09 13:40:21.631573
1542,Humidity,30.0,2023-03-09 13:40:21.636762
1543,Voltage,0.029032258,2023-03-09 13:40:21.644466
1544,Current,0.0,2023-03-09 13:40:21.645515
1545,Object Temperature,29.99001503,2023-03-09 13:40:21.652526
1546,Temperature,31.0,2023-03-09 13:40:22.943312
1547,Humidity,30.0,2023-03-09 13:40:22.954660
1548,Voltage,0.038709678,2023-03-09 13:40:22.962783
1549,Current,0.0,2023-03-09 13:40:22.968696
1550,Object Temperature,29.90999794,2023-03-09 13:40:22.971662
1551,Temperature,31.0,2023-03-09 13:40:24.256605
1552,Humidity,30.0,2023-03-09 13:40:24.264719
1553,Voltage,0.032258064,2023-03-09 13:40:24.269898
1554,Current,0.0,2023-03-09 13:40:24.273165
1555,Object Temperature,29.90999794,2023-03-09 13:40:24.277274
1556,Temperature,31.0,2023-03-09 13:40:25.594200
1557,Humidity,30.0,2023-03-09 13:40:25.594200
1558,Voltage,0.038709678,2023-03-09 13:40:25.607113
1559,Current,0.0,2023-03-09 13:40:25.611111
1560,Object Temperature,29.85000038,2023-03-09 13:40:25.615518
1561,Temperature,31.0,2023-03-09 13:40:26.928737
1562,Humidity,30.0,2023-03-09 13:40:26.935947
1563,Voltage,0.029032258,2023-03-09 13:40:26.942354
1564,Current,0.0,2023-03-09 13:40:26.947812
1565,Object Temperature,29.89000893,2023-03-09 13:40:26.951900
1566,Temperature,31.0,2023-03-09 13:40:28.226679
1567,Humidity,30.0,2023-03-09 13:40:28.236445
1568,Voltage,0.038709678,2023-03-09 13:40:28.236445
1569,Current,0.0,2023-03-09 13:40:28.241954
1570,Object Temperature,29.9699955,2023-03-09 13:40:28.241954
1571,Temperature,31.0,2023-03-09 13:40:29.405585
1572,Humidity,30.0,2023-03-09 13:40:29.416185
1573,Voltage,0.032258064,2023-03-09 13:40:29.421295
1574,Current,0.0,2023-03-09 13:40:29.425895
1575,Object Temperature,29.92998695,2023-03-09 13:40:29.431185
1576,Temperature,31.0,2023-03-09 13:40:30.715418
1577,Humidity,30.0,2023-03-09 13:40:30.723436
1578,Voltage,0.038709678,2023-03-09 13:40:30.731467
1579,Current,0.0,2023-03-09 13:40:30.733982
1580,Object Temperature,29.99001503,2023-03-09 13:40:30.739539
1581,Temperature,31.0,2023-03-09 13:40:31.952009
1582,Humidity,30.0,2023-03-09 13:40:31.963551
1583,Voltage,0.032258064,2023-03-09 13:40:31.971000
1584,Current,0.0,2023-03-09 13:40:31.975641
1585,Object Temperature,29.9699955,2023-03-09 13:40:31.981698
1586,Temperature,31.0,2023-03-09 13:40:33.371033
1587,Humidity,30.0,2023-03-09 13:40:33.379358
1588,Voltage,0.038709678,2023-03-09 13:40:33.384263
1589,Current,0.0,2023-03-09 13:40:33.389458
1590,Object Temperature,29.90999794,2023-03-09 13:40:33.393070
1591,Temperature,31.0,2023-03-09 13:40:35.068296
1592,Humidity,30.0,2023-03-09 13:40:35.082436
1593,Voltage,0.032258064,2023-03-09 13:40:35.090536
1594,Current,0.0,2023-03-09 13:40:35.098650
1595,Object Temperature,30.02999306,2023-03-09 13:40:35.107113
1596,Temperature,31.0,2023-03-09 13:40:36.550262
1597,Humidity,30.0,2023-03-09 13:40:36.558140
1598,Voltage,0.038709678,2023-03-09 13:40:36.563295
1599,Current,0.0,2023-03-09 13:40:36.567775
1600,Object Temperature,29.92998695,2023-03-09 13:40:36.572818
1601,Temperature,31.0,2023-03-09 13:40:38.227742
1602,Humidity,30.0,2023-03-09 13:40:38.234702
1603,Voltage,0.032258064,2023-03-09 13:40:38.234702
1604,Current,0.0,2023-03-09 13:40:38.245162
1605,Object Temperature,29.92998695,2023-03-09 13:40:38.248877
1606,Temperature,31.0,2023-03-09 13:40:39.719297
1607,Humidity,30.0,2023-03-09 13:40:39.732172
1608,Voltage,0.038709678,2023-03-09 13:40:39.738091
1609,Current,0.0,2023-03-09 13:40:39.740757
1610,Object Temperature,29.90999794,2023-03-09 13:40:39.743268
1611,Temperature,31.0,2023-03-09 13:40:41.042975
1612,Humidity,30.0,2023-03-09 13:40:41.049366
1613,Voltage,0.029032258,2023-03-09 13:40:41.054278
1614,Current,0.0,2023-03-09 13:40:41.059951
1615,Object Temperature,29.9699955,2023-03-09 13:40:41.064410
1616,Temperature,31.0,2023-03-09 13:40:42.198911
1617,Humidity,30.0,2023-03-09 13:40:42.211309
1618,Voltage,0.038709678,2023-03-09 13:40:42.217368
1619,Current,0.0,2023-03-09 13:40:42.219224
1620,Object Temperature,29.92998695,2023-03-09 13:40:42.225036
1621,Temperature,31.0,2023-03-09 13:40:43.553810
1622,Humidity,30.0,2023-03-09 13:40:43.563102
1623,Voltage,0.032258064,2023-03-09 13:40:43.564640
1624,Current,0.0,2023-03-09 13:40:43.570694
1625,Object Temperature,29.92998695,2023-03-09 13:40:43.576162
1626,Temperature,31.0,2023-03-09 13:40:44.847862
1627,Humidity,30.0,2023-03-09 13:40:44.857350
1628,Voltage,0.038709678,2023-03-09 13:40:44.862190
1629,Current,0.0,2023-03-09 13:40:44.867389
1630,Object Temperature,29.92998695,2023-03-09 13:40:44.872183
1631,Temperature,31.0,2023-03-09 13:40:46.290211
1632,Humidity,30.0,2023-03-09 13:40:46.297622
1633,Voltage,0.032258064,2023-03-09 13:40:46.300753
1634,Current,0.0,2023-03-09 13:40:46.304763
1635,Object Temperature,29.90999794,2023-03-09 13:40:46.312979
1636,Temperature,31.0,2023-03-09 13:40:47.744454
1637,Humidity,30.0,2023-03-09 13:40:47.750431
1638,Voltage,0.038709678,2023-03-09 13:40:47.755032
1639,Current,0.0,2023-03-09 13:40:47.758558
1640,Object Temperature,29.90999794,2023-03-09 13:40:47.762957
1641,Temperature,31.0,2023-03-09 13:40:48.955046
1642,Humidity,30.0,2023-03-09 13:40:48.963169
1643,Voltage,0.029032258,2023-03-09 13:40:48.967772
1644,Current,0.0,2023-03-09 13:40:48.971282
1645,Object Temperature,29.99001503,2023-03-09 13:40:48.976935
1646,Temperature,31.0,2023-03-09 13:40:50.179427
1647,Humidity,30.0,2023-03-09 13:40:50.187912
1648,Voltage,0.038709678,2023-03-09 13:40:50.190290
1649,Current,0.0,2023-03-09 13:40:50.196305
1650,Object Temperature,29.9699955,2023-03-09 13:40:50.201329
1651,Temperature,31.0,2023-03-09 13:40:51.397476
1652,Humidity,30.0,2023-03-09 13:40:51.405755
1653,Voltage,0.032258064,2023-03-09 13:40:51.409685
1654,Current,0.0,2023-03-09 13:40:51.415938
1655,Object Temperature,29.85000038,2023-03-09 13:40:51.421019
1656,Temperature,31.0,2023-03-09 13:40:52.827396
1657,Humidity,30.0,2023-03-09 13:40:52.836527
1658,Voltage,0.038709678,2023-03-09 13:40:52.845254
1659,Current,0.0,2023-03-09 13:40:52.849000
1660,Object Temperature,29.89000893,2023-03-09 13:40:52.853556
1661,Temperature,31.0,2023-03-09 13:40:53.999171
1662,Humidity,30.0,2023-03-09 13:40:54.007645
1663,Voltage,0.032258064,2023-03-09 13:40:54.013155
1664,Current,0.0,2023-03-09 13:40:54.017437
1665,Object Temperature,29.90999794,2023-03-09 13:40:54.020805
1666,Temperature,31.0,2023-03-09 13:40:55.596843
1667,Humidity,30.0,2023-03-09 13:40:55.604120
1668,Voltage,0.038709678,2023-03-09 13:40:55.611630
1669,Current,0.0,2023-03-09 13:40:55.611630
1670,Object Temperature,29.92998695,2023-03-09 13:40:55.619643
1671,Temperature,31.0,2023-03-09 13:40:56.853410
1672,Humidity,30.0,2023-03-09 13:40:56.863172
1673,Voltage,0.029032258,2023-03-09 13:40:56.868727
1674,Current,0.0,2023-03-09 13:40:56.872675
1675,Temperature,31.0,2023-03-09 13:41:27.781433
1676,Humidity,30.0,2023-03-09 13:41:27.796181
1677,Voltage,0.087096773,2023-03-09 13:41:27.805750
1678,Current,0.0,2023-03-09 13:41:27.810750
1679,Object Temperature,1037.549927,2023-03-09 13:41:27.816265
1680,Temperature,31.0,2023-03-09 13:41:38.203710
1681,Humidity,30.0,2023-03-09 13:41:38.213979
1682,Voltage,0.070967741,2023-03-09 13:41:38.219922
1683,Current,0.0,2023-03-09 13:41:38.225055
1684,Object Temperature,1037.549927,2023-03-09 13:41:38.228452
1685,Temperature,31.0,2023-03-09 13:41:48.846764
1686,Humidity,30.0,2023-03-09 13:41:48.858856
1687,Voltage,0.070967741,2023-03-09 13:41:48.864266
1688,Current,0.0,2023-03-09 13:41:48.873825
1689,Object Temperature,1037.549927,2023-03-09 13:41:48.879943
1690,Temperature,31.0,2023-03-09 13:41:59.215115
1691,Humidity,30.0,2023-03-09 13:41:59.223273
1692,Voltage,0.077419356,2023-03-09 13:41:59.235899
1693,Current,0.0,2023-03-09 13:41:59.244111
1694,Object Temperature,1037.549927,2023-03-09 13:41:59.251274
1695,Temperature,31.0,2023-03-09 13:42:09.739796
1696,Humidity,30.0,2023-03-09 13:42:09.750036
1697,Voltage,0.070967741,2023-03-09 13:42:09.759923
1698,Current,0.0,2023-03-09 13:42:09.766938
1699,Object Temperature,1037.549927,2023-03-09 13:42:09.774956
1700,Temperature,31.0,2023-03-09 13:42:20.121936
1701,Humidity,30.0,2023-03-09 13:42:20.133395
1702,Voltage,0.067741938,2023-03-09 13:42:20.137820
1703,Current,0.0,2023-03-09 13:42:20.144395
1704,Object Temperature,1037.549927,2023-03-09 13:42:20.157914
1705,Temperature,31.0,2023-03-09 13:42:30.619362
1706,Humidity,30.0,2023-03-09 13:42:30.634236
1707,Voltage,0.067741938,2023-03-09 13:42:30.641243
1708,Current,0.0,2023-03-09 13:42:30.644908
1709,Object Temperature,1037.549927,2023-03-09 13:42:30.651951
1710,Temperature,31.0,2023-03-09 13:42:41.277847
1711,Humidity,30.0,2023-03-09 13:42:41.294122
1712,Voltage,0.067741938,2023-03-09 13:42:41.303134
1713,Current,0.0,2023-03-09 13:42:41.311692
1714,Object Temperature,1037.549927,2023-03-09 13:42:41.316321
1715,Temperature,31.0,2023-03-09 13:42:52.248036
1716,Humidity,30.0,2023-03-09 13:42:52.258432
1717,Voltage,0.067741938,2023-03-09 13:42:52.266257
1718,Current,0.0,2023-03-09 13:42:52.275485
1719,Object Temperature,1037.549927,2023-03-09 13:42:52.282062
1720,Temperature,31.0,2023-03-09 13:43:02.800408
1721,Humidity,30.0,2023-03-09 13:43:02.812993
1722,Voltage,0.067741938,2023-03-09 13:43:02.820748
1723,Current,0.0,2023-03-09 13:43:02.826274
1724,Object Temperature,1037.549927,2023-03-09 13:43:02.835438
1725,Temperature,31.0,2023-03-09 13:43:13.306039
1726,Humidity,30.0,2023-03-09 13:43:13.322410
1727,Voltage,0.070967741,2023-03-09 13:43:13.326554
1728,Current,0.0,2023-03-09 13:43:13.332760
1729,Object Temperature,1037.549927,2023-03-09 13:43:13.337004
1730,Temperature,31.0,2023-03-09 13:43:23.784917
1731,Humidity,30.0,2023-03-09 13:43:23.797765
1732,Voltage,0.070967741,2023-03-09 13:43:23.805963
1733,Current,0.0,2023-03-09 13:43:23.814054
1734,Object Temperature,1037.549927,2023-03-09 13:43:23.823033
1735,Temperature,31.0,2023-03-09 13:43:36.671755
1736,Humidity,30.0,2023-03-09 13:43:36.684378
1737,Voltage,0.132258058,2023-03-09 13:43:36.693617
1738,Current,0.0,2023-03-09 13:43:36.699934
1739,Object Temperature,1037.549927,2023-03-09 13:43:36.704829
1740,Temperature,31.0,2023-03-09 13:43:47.426271
1741,Humidity,30.0,2023-03-09 13:43:47.437927
1742,Voltage,0.129032254,2023-03-09 13:43:47.447182
1743,Current,0.0,2023-03-09 13:43:47.455963
1744,Object Temperature,1037.549927,2023-03-09 13:43:47.458865
1745,Temperature,31.0,2023-03-09 13:43:58.283738
1746,Humidity,30.0,2023-03-09 13:43:58.295461
1747,Voltage,0.119354837,2023-03-09 13:43:58.302745
1748,Current,0.0,2023-03-09 13:43:58.309704
1749,Object Temperature,1037.549927,2023-03-09 13:43:58.315813
1750,Temperature,31.0,2023-03-09 13:44:09.187435
1751,Humidity,30.0,2023-03-09 13:44:09.202167
1752,Voltage,0.116129033,2023-03-09 13:44:09.206658
1753,Current,0.0,2023-03-09 13:44:09.217707
1754,Object Temperature,1037.549927,2023-03-09 13:44:09.228015
1755,Temperature,31.0,2023-03-09 13:44:19.376682
1756,Humidity,30.0,2023-03-09 13:44:19.382660
1757,Voltage,0.132258058,2023-03-09 13:44:19.388597
1758,Current,0.0,2023-03-09 13:44:19.391763
1759,Object Temperature,1037.549927,2023-03-09 13:44:19.396581
1760,Temperature,31.0,2023-03-09 13:44:29.796461
1761,Humidity,31.0,2023-03-09 13:44:29.806817
1762,Voltage,0.087096773,2023-03-09 13:44:29.812817
1763,Current,0.0,2023-03-09 13:44:29.822946
1764,Object Temperature,1037.549927,2023-03-09 13:44:29.829301
1765,Temperature,31.0,2023-03-09 13:44:40.484641
1766,Humidity,30.0,2023-03-09 13:44:40.497656
1767,Voltage,0.090322584,2023-03-09 13:44:40.502988
1768,Current,0.0,2023-03-09 13:44:40.511032
1769,Object Temperature,1037.549927,2023-03-09 13:44:40.519036
1770,Temperature,31.0,2023-03-09 13:44:51.113719
1771,Humidity,30.0,2023-03-09 13:44:51.128078
1772,Voltage,0.100000001,2023-03-09 13:44:51.136550
1773,Current,0.0,2023-03-09 13:44:51.143577
1774,Object Temperature,1037.549927,2023-03-09 13:44:51.147327
1775,Temperature,31.0,2023-03-09 13:45:02.130601
1776,Humidity,30.0,2023-03-09 13:45:02.137042
1777,Voltage,0.109677419,2023-03-09 13:45:02.146407
1778,Current,0.0,2023-03-09 13:45:02.152879
1779,Object Temperature,1037.549927,2023-03-09 13:45:02.160993
1780,Temperature,31.0,2023-03-09 13:45:12.285539
1781,Humidity,30.0,2023-03-09 13:45:12.294002
1782,Voltage,0.077419356,2023-03-09 13:45:12.296015
1783,Current,0.0,2023-03-09 13:45:12.302814
1784,Object Temperature,1037.549927,2023-03-09 13:45:12.307842
1785,Temperature,31.0,2023-03-09 13:45:22.730350
1786,Humidity,30.0,2023-03-09 13:45:22.742678
1787,Voltage,0.061290324,2023-03-09 13:45:22.751137
1788,Current,0.0,2023-03-09 13:45:22.759252
1789,Object Temperature,1037.549927,2023-03-09 13:45:22.767494
1790,Temperature,31.0,2023-03-09 13:45:33.517841
1791,Humidity,30.0,2023-03-09 13:45:33.528055
1792,Voltage,0.070967741,2023-03-09 13:45:33.539794
1793,Current,0.0,2023-03-09 13:45:33.546018
1794,Object Temperature,1037.549927,2023-03-09 13:45:33.554764
1795,Temperature,31.0,2023-03-09 13:45:44.270600
1796,Humidity,30.0,2023-03-09 13:45:44.284829
1797,Voltage,0.077419356,2023-03-09 13:45:44.295143
1798,Current,0.0,2023-03-09 13:45:44.302508
1799,Object Temperature,1037.549927,2023-03-09 13:45:44.311822
1800,Temperature,31.0,2023-03-09 13:45:55.009811
1801,Humidity,30.0,2023-03-09 13:45:55.023863
1802,Voltage,0.077419356,2023-03-09 13:45:55.031863
1803,Current,0.0,2023-03-09 13:45:55.039861
1804,Object Temperature,1037.549927,2023-03-09 13:45:55.039861
1805,Temperature,31.0,2023-03-09 13:46:05.185714
1806,Humidity,30.0,2023-03-09 13:46:05.193573
1807,Voltage,0.077419356,2023-03-09 13:46:05.195707
1808,Current,0.0,2023-03-09 13:46:05.201495
1809,Object Temperature,1037.549927,2023-03-09 13:46:05.206605
1810,Temperature,31.0,2023-03-09 13:46:15.414736
1811,Humidity,30.0,2023-03-09 13:46:15.429552
1812,Voltage,0.077419356,2023-03-09 13:46:15.436638
1813,Current,0.0,2023-03-09 13:46:15.444890
1814,Object Temperature,1037.549927,2023-03-09 13:46:15.453327
1815,Temperature,31.0,2023-03-09 13:46:25.583614
1816,Humidity,30.0,2023-03-09 13:46:25.597589
1817,Voltage,0.08387097,2023-03-09 13:46:25.603301
1818,Current,0.0,2023-03-09 13:46:25.607934
1819,Object Temperature,1037.549927,2023-03-09 13:46:25.615375
1820,Temperature,31.0,2023-03-09 13:46:35.973074
1821,Humidity,30.0,2023-03-09 13:46:35.986618
1822,Voltage,0.087096773,2023-03-09 13:46:35.993978
1823,Current,0.0,2023-03-09 13:46:36.001165
1824,Object Temperature,1037.549927,2023-03-09 13:46:36.009544
1825,Temperature,31.0,2023-03-09 13:46:46.170528
1826,Humidity,30.0,2023-03-09 13:46:46.185170
1827,Voltage,0.090322584,2023-03-09 13:46:46.194431
1828,Current,0.0,2023-03-09 13:46:46.201443
1829,Object Temperature,1037.549927,2023-03-09 13:46:46.210831
1830,Temperature,31.0,2023-03-09 13:46:57.076605
1831,Humidity,30.0,2023-03-09 13:46:57.084140
1832,Voltage,0.093548387,2023-03-09 13:46:57.094126
1833,Current,0.0,2023-03-09 13:46:57.107823
1834,Object Temperature,1037.549927,2023-03-09 13:46:57.113285
1835,Temperature,31.0,2023-03-09 13:47:08.153278
1836,Humidity,30.0,2023-03-09 13:47:08.166006
1837,Voltage,0.093548387,2023-03-09 13:47:08.169410
1838,Current,0.0,2023-03-09 13:47:08.179081
1839,Object Temperature,1037.549927,2023-03-09 13:47:08.187953
1840,Temperature,31.0,2023-03-09 13:47:18.985381
1841,Humidity,30.0,2023-03-09 13:47:18.997519
1842,Voltage,0.090322584,2023-03-09 13:47:19.005374
1843,Current,0.0,2023-03-09 13:47:19.013386
1844,Object Temperature,1037.549927,2023-03-09 13:47:19.019214
1845,Temperature,31.0,2023-03-09 13:47:29.807414
1846,Humidity,30.0,2023-03-09 13:47:29.820121
1847,Voltage,0.090322584,2023-03-09 13:47:29.826458
1848,Current,0.0,2023-03-09 13:47:29.832993
1849,Object Temperature,1037.549927,2023-03-09 13:47:29.839265
1850,Temperature,31.0,2023-03-09 13:47:39.997861
1851,Humidity,30.0,2023-03-09 13:47:40.007190
1852,Voltage,0.087096773,2023-03-09 13:47:40.014525
1853,Current,0.0,2023-03-09 13:47:40.023141
1854,Object Temperature,1037.549927,2023-03-09 13:47:40.028612
1855,Temperature,30.0,2023-03-09 13:47:50.331729
1856,Humidity,31.0,2023-03-09 13:47:50.342110
1857,Voltage,0.087096773,2023-03-09 13:47:50.349732
1858,Current,0.0,2023-03-09 13:47:50.359746
1859,Object Temperature,1037.549927,2023-03-09 13:47:50.368708
1860,Temperature,30.0,2023-03-09 13:48:00.866280
1861,Humidity,31.0,2023-03-09 13:48:00.873332
1862,Voltage,0.090322584,2023-03-09 13:48:00.878100
1863,Current,0.0,2023-03-09 13:48:00.881813
1864,Object Temperature,1037.549927,2023-03-09 13:48:00.887274
1865,Temperature,30.0,2023-03-09 13:48:11.418526
1866,Humidity,31.0,2023-03-09 13:48:11.426580
1867,Voltage,0.090322584,2023-03-09 13:48:11.432213
1868,Current,0.0,2023-03-09 13:48:11.437889
1869,Object Temperature,1037.549927,2023-03-09 13:48:11.443195
1870,Temperature,30.0,2023-03-09 13:48:21.764455
1871,Humidity,31.0,2023-03-09 13:48:21.775946
1872,Voltage,0.093548387,2023-03-09 13:48:21.785281
1873,Current,0.0,2023-03-09 13:48:21.792357
1874,Object Temperature,1037.549927,2023-03-09 13:48:21.800830
1875,Temperature,30.0,2023-03-09 13:48:32.711923
1876,Humidity,31.0,2023-03-09 13:48:32.723199
1877,Voltage,0.096774191,2023-03-09 13:48:32.731733
1878,Current,0.0,2023-03-09 13:48:32.741221
1879,Object Temperature,1037.549927,2023-03-09 13:48:32.749096
1880,Temperature,30.0,2023-03-09 13:48:43.484277
1881,Humidity,31.0,2023-03-09 13:48:43.496001
1882,Voltage,0.100000001,2023-03-09 13:48:43.508358
1883,Current,0.0,2023-03-09 13:48:43.514458
1884,Object Temperature,1037.549927,2023-03-09 13:48:43.516383
1885,Temperature,30.0,2023-03-09 13:48:53.715909
1886,Humidity,31.0,2023-03-09 13:48:53.727338
1887,Voltage,0.100000001,2023-03-09 13:48:53.732612
1888,Current,0.0,2023-03-09 13:48:53.735114
1889,Object Temperature,1037.549927,2023-03-09 13:48:53.742285
1890,Temperature,30.0,2023-03-09 13:49:04.049494
1891,Humidity,31.0,2023-03-09 13:49:04.059757
1892,Voltage,0.100000001,2023-03-09 13:49:04.070665
1893,Current,0.0,2023-03-09 13:49:04.079752
1894,Object Temperature,1037.549927,2023-03-09 13:49:04.086191
1895,Temperature,30.0,2023-03-09 13:49:14.185283
1896,Humidity,31.0,2023-03-09 13:49:14.195098
1897,Voltage,0.100000001,2023-03-09 13:49:14.198078
1898,Current,0.0,2023-03-09 13:49:14.201582
1899,Object Temperature,1037.549927,2023-03-09 13:49:14.207476
1900,Temperature,30.0,2023-03-09 13:49:24.638145
1901,Humidity,31.0,2023-03-09 13:49:24.641671
1902,Voltage,0.103225805,2023-03-09 13:49:24.649731
1903,Current,0.0,2023-03-09 13:49:24.658049
1904,Object Temperature,1037.549927,2023-03-09 13:49:24.666067
1905,Temperature,30.0,2023-03-09 13:49:35.069028
1906,Humidity,31.0,2023-03-09 13:49:35.084721
1907,Voltage,0.100000001,2023-03-09 13:49:35.090320
1908,Current,0.0,2023-03-09 13:49:35.092904
1909,Object Temperature,1037.549927,2023-03-09 13:49:35.100431
1910,Temperature,30.0,2023-03-09 13:49:45.305832
1911,Humidity,31.0,2023-03-09 13:49:45.312352
1912,Voltage,0.103225805,2023-03-09 13:49:45.320371
1913,Current,0.0,2023-03-09 13:49:45.328384
1914,Object Temperature,1037.549927,2023-03-09 13:49:45.334729
1915,Temperature,30.0,2023-03-09 13:50:23.263575
1916,Humidity,31.0,2023-03-09 13:50:23.272360
1917,Voltage,0.100000001,2023-03-09 13:50:23.280113
1918,Current,0.0,2023-03-09 13:50:23.286759
1919,Temperature,30.0,2023-03-09 13:50:24.640757
1920,Humidity,31.0,2023-03-09 13:50:24.642585
1921,Voltage,0.087096773,2023-03-09 13:50:24.656615
1922,Current,0.0,2023-03-09 13:50:24.670166
1923,Object Temperature,29.90999794,2023-03-09 13:50:24.676534
1924,Temperature,30.0,2023-03-09 13:50:26.070042
1925,Humidity,31.0,2023-03-09 13:50:26.084256
1926,Voltage,0.100000001,2023-03-09 13:50:26.094939
1927,Current,0.0,2023-03-09 13:50:26.100459
1928,Object Temperature,29.83001137,2023-03-09 13:50:26.108173
1929,Temperature,30.0,2023-03-09 13:50:27.511922
1930,Humidity,31.0,2023-03-09 13:50:27.522698
1931,Voltage,0.090322584,2023-03-09 13:50:27.533745
1932,Current,0.0,2023-03-09 13:50:27.539092
1933,Object Temperature,29.92998695,2023-03-09 13:50:27.546402
1934,Temperature,30.0,2023-03-09 13:50:28.747776
1935,Humidity,31.0,2023-03-09 13:50:28.757733
1936,Voltage,0.119354837,2023-03-09 13:50:28.762538
1937,Current,0.0,2023-03-09 13:50:28.770073
1938,Object Temperature,29.90999794,2023-03-09 13:50:28.776027
1939,Temperature,30.0,2023-03-09 13:50:30.163928
1940,Humidity,31.0,2023-03-09 13:50:30.180171
1941,Voltage,0.096774191,2023-03-09 13:50:30.188214
1942,Current,0.0,2023-03-09 13:50:30.196215
1943,Object Temperature,29.89000893,2023-03-09 13:50:30.206578
1944,Temperature,30.0,2023-03-09 13:50:31.596223
1945,Humidity,31.0,2023-03-09 13:50:31.612398
1946,Voltage,0.119354837,2023-03-09 13:50:31.619922
1947,Current,0.0,2023-03-09 13:50:31.627963
1948,Object Temperature,1037.549927,2023-03-09 13:50:31.627963
1949,Temperature,30.0,2023-03-09 13:50:33.237367
1950,Humidity,31.0,2023-03-09 13:50:33.251749
1951,Voltage,0.100000001,2023-03-09 13:50:33.259848
1952,Current,0.0,2023-03-09 13:50:33.269354
1953,Object Temperature,1037.549927,2023-03-09 13:50:33.273905
1954,Temperature,30.0,2023-03-09 13:50:37.133680
1955,Humidity,31.0,2023-03-09 13:50:37.143729
1956,Voltage,0.122580647,2023-03-09 13:50:37.149955
1957,Current,0.0,2023-03-09 13:50:37.154081
1958,Object Temperature,1037.549927,2023-03-09 13:50:37.157592
1959,Temperature,30.0,2023-03-09 13:50:38.762643
1960,Humidity,31.0,2023-03-09 13:50:38.786182
1961,Voltage,0.100000001,2023-03-09 13:50:38.795939
1962,Current,0.0,2023-03-09 13:50:38.799442
1963,Object Temperature,1037.549927,2023-03-09 13:50:38.814364
1964,Temperature,30.0,2023-03-09 13:50:40.286490
1965,Humidity,31.0,2023-03-09 13:50:40.310244
1966,Voltage,0.122580647,2023-03-09 13:50:40.310244
1967,Current,0.0,2023-03-09 13:50:40.318268
1968,Object Temperature,1037.549927,2023-03-09 13:50:40.328271
1969,Temperature,30.0,2023-03-09 13:50:41.828030
1970,Humidity,31.0,2023-03-09 13:50:41.844117
1971,Voltage,0.100000001,2023-03-09 13:50:41.844117
1972,Current,0.0,2023-03-09 13:50:41.859654
1973,Object Temperature,1037.549927,2023-03-09 13:50:41.859654
1974,Temperature,30.0,2023-03-09 13:50:45.812996
1975,Humidity,31.0,2023-03-09 13:50:45.829228
1976,Voltage,0.119354837,2023-03-09 13:50:45.837263
1977,Current,0.0,2023-03-09 13:50:45.848322
1978,Object Temperature,1037.549927,2023-03-09 13:50:45.853354
1979,Temperature,30.0,2023-03-09 13:50:47.363047
1980,Humidity,31.0,2023-03-09 13:50:47.379193
